"ISO","year","MatMor","InfMor","NeoMor","Under5Mor"
"DZA","1997",NA,35.4,21.1,41.4
"DZA","1998",NA,34.8,21.1,40.7
"DZA","1999",NA,34.4,21.1,40.2
"DZA","2000",161,33.9,21.1,39.7
"DZA","2001",155,33.3,21.1,38.9
"DZA","2002",148,32.4,20.9,37.8
"DZA","2003",145,31.3,20.8,36.5
"DZA","2004",134,30.1,20.4,35.1
"DZA","2005",127,28.8,20.1,33.6
"DZA","2006",122,27.6,19.8,32.1
"DZA","2007",119,26.4,19.4,30.7
"DZA","2008",117,25.3,18.9,29.5
"DZA","2009",117,24.4,18.2,28.4
"DZA","2010",115,23.6,17.5,27.4
"DZA","2011",116,22.9,17.1,26.7
"DZA","2012",116,22.5,16.9,26.2
"DZA","2013",115,22.1,16.4,25.8
"DZA","2014",114,21.9,15.7,25.5
"DZA","2015",114,21.6,15.1,25.2
"DZA","2016",113,21.3,15.1,24.8
"DZA","2017",112,20.9,15.6,24.3
"DZA","2018",NA,20.4,16,23.8
"DZA","2019",NA,20,16.3,23.3
"DZA","2020",NA,19.5,16.3,22.7
"DZA","2021",NA,NA,NA,NA
NA,"1960",NA,NA,NA,NA
NA,"1961",NA,NA,NA,NA
NA,"1962",NA,NA,NA,NA
NA,"1963",NA,NA,NA,NA
NA,"1964",NA,NA,NA,NA
NA,"1965",NA,NA,NA,NA
NA,"1966",NA,NA,NA,NA
NA,"1967",NA,NA,NA,NA
NA,"1968",NA,NA,NA,NA
NA,"1969",NA,NA,NA,NA
NA,"1970",NA,NA,NA,NA
NA,"1971",NA,NA,NA,NA
NA,"1972",NA,NA,NA,NA
NA,"1973",NA,NA,NA,NA
NA,"1974",NA,NA,NA,NA
NA,"1975",NA,NA,NA,NA
NA,"1976",NA,NA,NA,NA
NA,"1977",NA,NA,NA,NA
NA,"1978",NA,NA,NA,NA
NA,"1979",NA,NA,NA,NA
NA,"1980",NA,NA,NA,NA
NA,"1981",NA,NA,NA,NA
NA,"1982",NA,NA,NA,NA
NA,"1983",NA,NA,NA,NA
NA,"1984",NA,NA,NA,NA
NA,"1985",NA,NA,NA,NA
NA,"1986",NA,NA,NA,NA
NA,"1987",NA,NA,NA,NA
NA,"1988",NA,NA,NA,NA
NA,"1989",NA,NA,NA,NA
NA,"1990",NA,45.89392477,29.00006406,59.69826798
NA,"1991",NA,45.20280277,28.65070564,58.61159133
NA,"1992",NA,44.3434068,28.22695782,57.2343006
NA,"1993",NA,43.29038641,27.6059312,55.67225694
NA,"1994",NA,42.07442288,26.86083088,53.95653664
NA,"1995",NA,40.80101297,25.97801121,52.13085653
NA,"1996",NA,39.40054783,25.05213012,50.24301353
NA,"1997",NA,37.99116553,24.12120551,48.22843962
NA,"1998",NA,36.48569443,23.22516542,46.22548504
NA,"1999",NA,34.8821379,22.29412657,44.0839671
NA,"2000",121,33.16846587,21.40243152,41.86286108
NA,"2001",118,31.38716221,20.26672342,39.50390213
NA,"2002",115,29.56173495,19.11887996,37.19781647
NA,"2003",112,27.77954,18.02225245,34.87212479
NA,"2004",110,26.48710023,16.8940698,33.72860826
NA,"2005",106,24.50039718,15.85566887,30.72938543
NA,"2006",103,23.08501612,14.86022633,28.87675474
NA,"2007",100,21.79278443,13.98935226,27.23250045
NA,"2008",98,20.93439293,13.19101495,26.74574967
NA,"2009",94,19.45171943,12.37586466,24.28367759
NA,"2010",91,18.41800703,11.71176047,23.05272608
NA,"2011",88,17.45388243,11.01962223,21.85175207
NA,"2012",85,16.56348696,10.46044156,20.72919893
NA,"2013",82,15.7733798,9.895657548,19.70590556
NA,"2014",79,15.00172021,9.367035226,18.77191938
NA,"2015",77,14.30805376,8.898620158,17.87619197
NA,"2016",75,13.64528578,8.498150237,17.057941
NA,"2017",73,13.05515936,8.113768796,16.33448573
NA,"2018",NA,12.47276454,7.740154977,15.63312279
NA,"2019",NA,11.99486019,7.377933505,15.02301557
NA,"2020",NA,11.55134986,7.129872091,14.43746061
NA,"2021",NA,NA,NA,NA
NA,"1960",NA,NA,NA,NA
NA,"1961",NA,NA,NA,NA
NA,"1962",NA,NA,NA,NA
NA,"1963",NA,NA,NA,NA
NA,"1964",NA,NA,NA,NA
NA,"1965",NA,NA,NA,NA
NA,"1966",NA,NA,NA,NA
NA,"1967",NA,NA,NA,NA
NA,"1968",NA,NA,NA,NA
NA,"1969",NA,NA,NA,NA
NA,"1970",NA,NA,NA,NA
NA,"1971",NA,NA,NA,NA
NA,"1972",NA,NA,NA,NA
NA,"1973",NA,NA,NA,NA
NA,"1974",NA,NA,NA,NA
NA,"1975",NA,NA,NA,NA
NA,"1976",NA,NA,NA,NA
NA,"1977",NA,NA,NA,NA
NA,"1978",NA,NA,NA,NA
NA,"1979",NA,NA,NA,NA
NA,"1980",NA,NA,NA,NA
NA,"1981",NA,NA,NA,NA
NA,"1982",NA,NA,NA,NA
NA,"1983",NA,NA,NA,NA
NA,"1984",NA,NA,NA,NA
NA,"1985",NA,NA,NA,NA
NA,"1986",NA,NA,NA,NA
NA,"1987",NA,NA,NA,NA
NA,"1988",NA,NA,NA,NA
NA,"1989",NA,NA,NA,NA
NA,"1990",NA,77.5105813,46.29077421,109.2157605
NA,"1991",NA,75.48348581,45.35120305,106.1109731
NA,"1992",NA,73.58670118,44.42594222,103.1370999
NA,"1993",NA,71.71045153,43.55744855,100.2320438
NA,"1994",NA,70.16472033,42.63067701,97.92338259
NA,"1995",NA,67.92394179,41.69300387,94.42641069
NA,"1996",NA,65.980431,40.71449401,91.43691877
NA,"1997",NA,63.92002044,39.67920015,88.3442677
NA,"1998",NA,61.88928931,38.63288505,85.2937391
NA,"1999",NA,59.8961713,37.57974384,82.22769379
NA,"2000",326,57.75459926,36.48669404,78.86303352
NA,"2001",315,55.68720298,35.3969298,75.69655255
NA,"2002",304,53.65313589,34.29059676,72.57654667
NA,"2003",292,51.75645537,33.21844339,69.62739861
NA,"2004",280,50.03635684,32.18496355,67.24715204
NA,"2005",264,48.06140234,31.23743756,64.01128447
NA,"2006",250,46.29688543,30.27516232,61.31288491
NA,"2007",236,44.54735104,29.36373208,58.65882832
NA,"2008",224,42.96834484,28.50826388,56.43563674
NA,"2009",213,41.03555068,27.60369161,53.35900097
NA,"2010",202,39.54141204,26.68056052,51.32032584
NA,"2011",191,37.78822996,25.78679233,48.39942738
NA,"2012",182,36.31557687,24.92738202,46.28189711
NA,"2013",174,34.88359753,24.07954151,44.22642571
NA,"2014",166,33.56873239,23.26707421,42.29333022
NA,"2015",159,32.23468653,22.53353803,40.44694854
NA,"2016",152,31.05078314,21.81847942,38.734838
NA,"2017",147,29.84934219,21.10948157,36.99263051
NA,"2018",NA,28.73565959,20.44127972,35.44290577
NA,"2019",NA,27.68605044,19.66854435,34.045433
NA,"2020",NA,26.72548462,18.95422796,32.71967376
NA,"2021",NA,NA,NA,NA
NA,"1960",NA,NA,NA,NA
NA,"1961",NA,NA,NA,NA
NA,"1962",NA,NA,NA,NA
NA,"1963",NA,NA,NA,NA
NA,"1964",NA,NA,NA,NA
NA,"1965",NA,NA,NA,NA
NA,"1966",NA,NA,NA,NA
NA,"1967",NA,NA,NA,NA
NA,"1968",NA,NA,NA,NA
NA,"1969",NA,NA,NA,NA
NA,"1970",NA,NA,NA,NA
NA,"1971",NA,NA,NA,NA
NA,"1972",NA,NA,NA,NA
NA,"1973",NA,NA,NA,NA
NA,"1974",NA,NA,NA,NA
NA,"1975",NA,NA,NA,NA
NA,"1976",NA,NA,NA,NA
NA,"1977",NA,NA,NA,NA
NA,"1978",NA,NA,NA,NA
NA,"1979",NA,NA,NA,NA
NA,"1980",NA,NA,NA,NA
NA,"1981",NA,NA,NA,NA
NA,"1982",NA,NA,NA,NA
NA,"1983",NA,NA,NA,NA
NA,"1984",NA,NA,NA,NA
NA,"1985",NA,NA,NA,NA
NA,"1986",NA,NA,NA,NA
NA,"1987",NA,NA,NA,NA
NA,"1988",NA,NA,NA,NA
NA,"1989",NA,NA,NA,NA
NA,"1990",NA,43.7,27.6,56.8
NA,"1991",NA,42.9,27.2,55.6
NA,"1992",NA,42,26.7,54.2
NA,"1993",NA,40.9,26,52.6
NA,"1994",NA,39.7,25.3,50.9
NA,"1995",NA,38.4,24.5,49.1
NA,"1996",NA,37.1,23.6,47.3
NA,"1997",NA,35.8,22.7,45.4
NA,"1998",NA,34.4,21.8,43.5
NA,"1999",NA,32.9,21,41.5
NA,"2000",114,31.3,20.1,39.4
NA,"2001",111,29.6,19.1,37.3
NA,"2002",108,27.9,18.1,35.1
NA,"2003",105,26.3,17,33
NA,"2004",104,25,16,31.9
NA,"2005",100,23.2,15,29.1
NA,"2006",97,21.8,14.1,27.4
NA,"2007",94,20.6,13.2,25.8
NA,"2008",93,19.8,12.5,25.4
NA,"2009",89,18.4,11.7,23
NA,"2010",86,17.5,11.1,21.8
NA,"2011",83,16.6,10.5,20.7
NA,"2012",80,15.7,9.9,19.7
NA,"2013",78,15,9.4,18.7
NA,"2014",75,14.3,8.9,17.8
NA,"2015",73,13.6,8.5,17
NA,"2016",71,13,8.1,16.3
NA,"2017",69,12.4,7.7,15.6
NA,"2018",NA,11.9,7.4,14.9
NA,"2019",NA,11.5,7.1,14.3
NA,"2020",NA,11,6.8,13.8
NA,"2021",NA,NA,NA,NA
NA,"1960",NA,NA,NA,NA
NA,"1961",NA,NA,NA,NA
NA,"1962",NA,NA,NA,NA
NA,"1963",NA,NA,NA,NA
NA,"1964",NA,NA,NA,NA
NA,"1965",NA,NA,NA,NA
NA,"1966",NA,NA,NA,NA
NA,"1967",NA,NA,NA,NA
NA,"1968",NA,NA,NA,NA
NA,"1969",NA,NA,NA,NA
NA,"1970",NA,NA,NA,NA
NA,"1971",NA,NA,NA,NA
NA,"1972",NA,NA,NA,NA
NA,"1973",NA,NA,NA,NA
NA,"1974",NA,NA,NA,NA
NA,"1975",NA,NA,NA,NA
NA,"1976",NA,NA,NA,NA
NA,"1977",NA,NA,NA,NA
NA,"1978",NA,NA,NA,NA
NA,"1979",NA,NA,NA,NA
NA,"1980",NA,NA,NA,NA
NA,"1981",NA,NA,NA,NA
NA,"1982",NA,NA,NA,NA
NA,"1983",NA,NA,NA,NA
NA,"1984",NA,NA,NA,NA
NA,"1985",NA,NA,NA,NA
NA,"1986",NA,NA,NA,NA
NA,"1987",NA,NA,NA,NA
NA,"1988",NA,NA,NA,NA
NA,"1989",NA,NA,NA,NA
NA,"1990",NA,37.70695328,20.77388125,47.35347161
NA,"1991",NA,37.57646559,20.69428325,47.01904271
NA,"1992",NA,37.667478,20.65037404,47.10944217
NA,"1993",NA,37.64734386,20.55253773,46.96642421
NA,"1994",NA,37.33268756,20.34361673,46.4207382
NA,"1995",NA,36.65881996,19.99035674,45.36825429
NA,"1996",NA,35.67585829,19.50470985,44.00023521
NA,"1997",NA,34.42413792,18.94512164,42.29365976
NA,"1998",NA,32.99001247,18.32841582,40.34380161
NA,"1999",NA,31.37684254,17.63030564,38.21259583
NA,"2000",45,29.66154646,16.90193447,35.92609411
NA,"2001",43,27.90783362,16.08901168,33.61145104
NA,"2002",42,26.12291157,15.17713919,31.29883762
NA,"2003",40,24.4269964,14.29844365,29.13894691
NA,"2004",38,22.815656,13.53358929,27.07914163
NA,"2005",36,21.32131615,12.79147533,25.21311598
NA,"2006",33,19.96548654,12.10684442,23.5190167
NA,"2007",31,18.73682768,11.38430405,21.95128699
NA,"2008",29,17.60067164,10.61397629,20.57151048
NA,"2009",27,16.56050392,9.963380317,19.35709156
NA,"2010",26,15.6579693,9.421742687,18.25941589
NA,"2011",24,14.83866011,8.93022626,17.28646693
NA,"2012",23,14.1119825,8.446715024,16.39474394
NA,"2013",22,13.38463092,8.006534654,15.53401281
NA,"2014",21,12.69359038,7.568546364,14.72480112
NA,"2015",20,11.9906252,7.14205898,13.94597205
NA,"2016",20,11.39509884,6.734705111,13.17427398
NA,"2017",19,10.7691165,6.44286134,12.50652343
NA,"2018",NA,10.28174227,6.116432284,11.89695796
NA,"2019",NA,9.798575221,5.851039162,11.34407786
NA,"2020",NA,9.37448974,5.560206499,10.83422361
NA,"2021",NA,NA,NA,NA
NA,"1960",NA,NA,NA,NA
NA,"1961",NA,NA,NA,NA
NA,"1962",NA,NA,NA,NA
NA,"1963",NA,NA,NA,NA
NA,"1964",NA,NA,NA,NA
NA,"1965",NA,NA,NA,NA
NA,"1966",NA,NA,NA,NA
NA,"1967",NA,NA,NA,NA
NA,"1968",NA,NA,NA,NA
NA,"1969",NA,NA,NA,NA
NA,"1970",NA,NA,NA,NA
NA,"1971",NA,NA,NA,NA
NA,"1972",NA,NA,NA,NA
NA,"1973",NA,NA,NA,NA
NA,"1974",NA,NA,NA,NA
NA,"1975",NA,NA,NA,NA
NA,"1976",NA,NA,NA,NA
NA,"1977",NA,NA,NA,NA
NA,"1978",NA,NA,NA,NA
NA,"1979",NA,NA,NA,NA
NA,"1980",NA,NA,NA,NA
NA,"1981",NA,NA,NA,NA
NA,"1982",NA,NA,NA,NA
NA,"1983",NA,NA,NA,NA
NA,"1984",NA,NA,NA,NA
NA,"1985",NA,NA,NA,NA
NA,"1986",NA,NA,NA,NA
NA,"1987",NA,NA,NA,NA
NA,"1988",NA,NA,NA,NA
NA,"1989",NA,NA,NA,NA
NA,"1990",NA,24.7,14,30.7
NA,"1991",NA,24.2,13.7,30
NA,"1992",NA,23.8,13.5,29.6
NA,"1993",NA,23.4,13.2,29
NA,"1994",NA,22.9,12.9,28.3
NA,"1995",NA,22.2,12.5,27.3
NA,"1996",NA,21.3,12.1,26.2
NA,"1997",NA,20.4,11.6,25
NA,"1998",NA,19.5,11.2,23.8
NA,"1999",NA,18.5,10.7,22.5
NA,"2000",27,17.5,10.2,21.2
NA,"2001",26,16.5,9.8,19.9
NA,"2002",25,15.6,9.3,18.7
NA,"2003",24,14.7,8.8,17.5
NA,"2004",23,13.8,8.4,16.4
NA,"2005",22,13,8,15.4
NA,"2006",21,12.3,7.6,14.5
NA,"2007",20,11.6,7.2,13.7
NA,"2008",19,11,6.8,13
NA,"2009",18,10.5,6.4,12.3
NA,"2010",17,10,6.2,11.7
NA,"2011",16,9.6,5.9,11.2
NA,"2012",15,9.2,5.7,10.8
NA,"2013",15,8.8,5.4,10.3
NA,"2014",14,8.4,5.2,9.9
NA,"2015",14,8.1,5,9.4
NA,"2016",13,7.7,4.8,9
NA,"2017",13,7.4,4.6,8.6
NA,"2018",NA,7.1,4.4,8.3
NA,"2019",NA,6.8,4.2,7.9
NA,"2020",NA,6.5,4.1,7.6
NA,"2021",NA,NA,NA,NA
"ECU","1960",NA,118.7,59.6,174.8
"ECU","1961",NA,115.6,58.8,169.8
"ECU","1962",NA,112.7,58,165
"ECU","1963",NA,110,57.1,160.5
"ECU","1964",NA,107.3,56,156.1
"ECU","1965",NA,104.9,54.8,152.2
"ECU","1966",NA,102.7,53.4,148.7
"ECU","1967",NA,100.8,52,145.6
"ECU","1968",NA,99,50.6,142.8
"ECU","1969",NA,97.3,49.3,140.1
"ECU","1970",NA,95.4,48,137.1
"ECU","1971",NA,93.4,46.6,133.8
"ECU","1972",NA,90.9,45.3,129.9
"ECU","1973",NA,88.1,44,125.4
"ECU","1974",NA,84.9,42.7,120.3
"ECU","1975",NA,81.5,41.2,115
"ECU","1976",NA,78.2,39.8,109.9
"ECU","1977",NA,75.1,38.4,105
"ECU","1978",NA,72.2,37,100.4
"ECU","1979",NA,69.3,35.7,95.9
"ECU","1980",NA,66.5,34.3,91.4
"ECU","1981",NA,63.7,32.9,87
"ECU","1982",NA,60.8,31.5,82.4
"ECU","1983",NA,57.9,30.1,77.9
"ECU","1984",NA,55.2,28.7,73.6
"ECU","1985",NA,52.6,27.2,69.5
"ECU","1986",NA,50.1,25.9,65.8
"ECU","1987",NA,48,24.7,62.5
"ECU","1988",NA,46,23.7,59.5
"ECU","1989",NA,44.1,22.9,56.7
"ECU","1990",NA,42.3,22.2,54.1
"ECU","1991",NA,40.5,21.6,51.4
"ECU","1992",NA,38.7,21,48.8
"ECU","1993",NA,36.8,20.4,46.1
"ECU","1994",NA,34.9,19.7,43.5
"ECU","1995",NA,33,19,40.8
"ECU","1996",NA,31.1,18.2,38.1
"ECU","1997",NA,29.3,17.2,35.6
"ECU","1998",NA,27.6,16.1,33.4
"ECU","1999",NA,26,15,31.3
"ECU","2000",122,24.7,14.1,29.5
"ECU","2001",117,23.4,13.4,28
"ECU","2002",110,22.4,12.7,26.6
"ECU","2003",100,21.5,12.1,25.4
"ECU","2004",94,20.7,11.6,24.4
"ECU","2005",94,19.9,11.1,23.5
"ECU","2006",90,19.2,10.6,22.6
"ECU","2007",85,18.5,10.2,21.7
"ECU","2008",82,17.7,9.7,20.8
"ECU","2009",80,17,9.3,19.9
"ECU","2010",78,16.3,8.9,19
"ECU","2011",76,15.6,8.5,18.1
"ECU","2012",71,14.9,8.1,17.3
"ECU","2013",67,14.3,7.8,16.6
"ECU","2014",65,13.7,7.5,15.9
"ECU","2015",63,13.2,7.3,15.4
"ECU","2016",61,12.8,7.1,14.8
"ECU","2017",59,12.4,6.9,14.4
"ECU","2018",NA,12,6.9,13.9
"ECU","2019",NA,11.6,6.8,13.4
"ECU","2020",NA,11.1,6.7,13
"ECU","2021",NA,NA,NA,NA
"EGY","1960",NA,213.5,66.4,318.4
"EGY","1961",NA,206.6,65.2,308.4
"EGY","1962",NA,199.4,64.1,298.2
"EGY","1963",NA,192.7,63,288.3
"EGY","1964",NA,186.3,62,279.1
"EGY","1965",NA,180.8,61.3,271
"EGY","1966",NA,176.2,60.8,264.1
"EGY","1967",NA,172.4,60.6,258.4
"EGY","1968",NA,169.3,60.5,253.8
"EGY","1969",NA,166.7,60.4,250
"EGY","1970",NA,164.4,60.4,246.5
"EGY","1971",NA,162,60.4,242.9
"EGY","1972",NA,159,60.2,238.5
"EGY","1973",NA,155.3,59.8,232.9
"EGY","1974",NA,150.6,59.1,225.7
"EGY","1975",NA,145.1,58.1,217.1
"EGY","1976",NA,139.2,57.1,207.6
"EGY","1977",NA,133,56.1,197.6
"EGY","1978",NA,126.7,54.9,187.7
"EGY","1979",NA,120.5,53.5,177.9
"EGY","1980",NA,114.8,52.1,168.3
"EGY","1981",NA,108.9,50.5,158.8
"EGY","1982",NA,102.9,48.8,148.9
"EGY","1983",NA,96.6,46.8,138.9
"EGY","1984",NA,90.1,44.6,128.7
"EGY","1985",NA,83.9,42.4,118.8
"EGY","1986",NA,78.2,40.2,109.9
"EGY","1987",NA,73.3,38.1,102.1
"EGY","1988",NA,69.2,36.2,95.6
"EGY","1989",NA,65.8,34.6,90.2
"EGY","1990",NA,62.8,33.2,85.6
"EGY","1991",NA,60.2,31.9,81.4
"EGY","1992",NA,57.5,30.6,77.3
"EGY","1993",NA,54.9,29.3,73.1
"EGY","1994",NA,52.1,28.1,68.8
"EGY","1995",NA,49.3,27,64.5
"EGY","1996",NA,46.6,25.9,60.4
"EGY","1997",NA,44,24.9,56.5
"EGY","1998",NA,41.5,24.1,52.9
"EGY","1999",NA,39.2,23.2,49.6
"EGY","2000",64,37.1,22.4,46.6
"EGY","2001",63,35.2,21.7,43.9
"EGY","2002",60,33.5,21,41.5
"EGY","2003",57,32,20.3,39.4
"EGY","2004",54,30.6,19.7,37.5
"EGY","2005",52,29.3,19,35.7
"EGY","2006",50,28.2,18.2,34.2
"EGY","2007",47,27.1,17.5,32.7
"EGY","2008",45,26,16.7,31.3
"EGY","2009",45,25,16,29.9
"EGY","2010",45,24,15.2,28.7
"EGY","2011",42,23.1,14.6,27.5
"EGY","2012",42,22.2,13.9,26.3
"EGY","2013",40,21.3,13.4,25.3
"EGY","2014",39,20.5,12.8,24.3
"EGY","2015",39,19.8,12.3,23.3
"EGY","2016",38,19.1,11.9,22.5
"EGY","2017",37,18.5,11.5,21.7
"EGY","2018",NA,17.8,11.1,20.9
"EGY","2019",NA,17.2,10.7,20.1
"EGY","2020",NA,16.6,10.3,19.5
"EGY","2021",NA,NA,NA,NA
NA,"1960",NA,NA,NA,NA
NA,"1961",NA,NA,NA,NA
NA,"1962",NA,NA,NA,NA
NA,"1963",NA,NA,NA,NA
NA,"1964",NA,NA,NA,NA
NA,"1965",NA,NA,NA,NA
NA,"1966",NA,NA,NA,NA
NA,"1967",NA,NA,NA,NA
NA,"1968",NA,NA,NA,NA
NA,"1969",NA,NA,NA,NA
NA,"1970",NA,NA,NA,NA
NA,"1971",NA,NA,NA,NA
NA,"1972",NA,NA,NA,NA
NA,"1973",NA,NA,NA,NA
NA,"1974",NA,NA,NA,NA
NA,"1975",NA,NA,NA,NA
NA,"1976",NA,NA,NA,NA
NA,"1977",NA,NA,NA,NA
NA,"1978",NA,NA,NA,NA
NA,"1979",NA,NA,NA,NA
NA,"1980",NA,NA,NA,NA
NA,"1981",NA,NA,NA,NA
NA,"1982",NA,NA,NA,NA
NA,"1983",NA,NA,NA,NA
NA,"1984",NA,NA,NA,NA
NA,"1985",NA,NA,NA,NA
NA,"1986",NA,NA,NA,NA
NA,"1987",NA,NA,NA,NA
NA,"1988",NA,NA,NA,NA
NA,"1989",NA,NA,NA,NA
NA,"1990",NA,7.970011386,4.801409008,9.581041491
NA,"1991",NA,7.606798212,4.637096182,9.166503372
NA,"1992",NA,7.233249058,4.467060658,8.742085437
NA,"1993",NA,6.812343091,4.255245226,8.282602295
NA,"1994",NA,6.379137026,4.071143162,7.775955493
NA,"1995",NA,6.016936596,3.880291474,7.300744229
NA,"1996",NA,5.633412723,3.684333783,6.876180782
NA,"1997",NA,5.326900944,3.513594956,6.510312896
NA,"1998",NA,5.105683185,3.370925053,6.228191693
NA,"1999",NA,4.892513872,3.240725233,5.999522136
NA,"2000",8,4.696466531,3.152059247,5.801598771
NA,"2001",7,4.516125961,3.008281521,5.595208826
NA,"2002",7,4.340624687,2.955245655,5.374208298
NA,"2003",7,4.193157965,2.844436145,5.177697785
NA,"2004",7,4.004423378,2.736419126,5.017875049
NA,"2005",7,3.869427271,2.637881109,4.814012671
NA,"2006",6,3.77414197,2.575700773,4.649138011
NA,"2007",6,3.652889576,2.489068151,4.521799796
NA,"2008",6,3.552001682,2.440014156,4.405105282
NA,"2009",6,3.43715676,2.411067096,4.298837622
NA,"2010",6,3.380913801,2.330703398,4.168126408
NA,"2011",6,3.310764644,2.320738262,4.093434035
NA,"2012",6,3.260382246,2.30044028,3.991256585
NA,"2013",6,3.190569679,2.26545563,3.942226621
NA,"2014",5,3.164692289,2.285227329,3.901165475
NA,"2015",5,3.163566443,2.251269283,3.859778452
NA,"2016",5,3.145748634,2.271070292,3.834500342
NA,"2017",5,3.148052166,2.273152801,3.829540151
NA,"2018",NA,3.122405327,2.247932994,3.789841401
NA,"2019",NA,3.09880315,2.236532944,3.724084963
NA,"2020",NA,3.058440486,2.178168058,3.715279394
NA,"2021",NA,NA,NA,NA
"ERI","1960",NA,NA,NA,NA
"ERI","1961",NA,NA,NA,NA
"ERI","1962",NA,NA,NA,NA
"ERI","1963",NA,NA,NA,NA
"ERI","1964",NA,NA,NA,NA
"ERI","1965",NA,NA,NA,NA
"ERI","1966",NA,NA,NA,NA
"ERI","1967",NA,NA,NA,NA
"ERI","1968",NA,NA,NA,NA
"ERI","1969",NA,NA,NA,NA
"ERI","1970",NA,NA,NA,NA
"ERI","1971",NA,NA,NA,NA
"ERI","1972",NA,NA,NA,NA
"ERI","1973",NA,NA,NA,NA
"ERI","1974",NA,128.6,NA,217.3
"ERI","1975",NA,125.9,NA,212.4
"ERI","1976",NA,123.4,NA,207.8
"ERI","1977",NA,121.1,45.2,203.6
"ERI","1978",NA,118.9,44.6,199.7
"ERI","1979",NA,117.1,43.7,196.3
"ERI","1980",NA,115.5,42.8,193.4
"ERI","1981",NA,113.9,42,190.5
"ERI","1982",NA,112.4,41.1,187.6
"ERI","1983",NA,110.8,40.4,184.7
"ERI","1984",NA,109.1,39.9,181.5
"ERI","1985",NA,107.3,39.3,178.1
"ERI","1986",NA,105.2,38.7,174.3
"ERI","1987",NA,103,37.9,170
"ERI","1988",NA,100.3,37,165
"ERI","1989",NA,97.3,36,159.3
"ERI","1990",NA,93.9,35,153
"ERI","1991",NA,90,34.1,145.9
"ERI","1992",NA,85.8,33.2,138.2
"ERI","1993",NA,81.4,32.3,130.2
"ERI","1994",NA,76.9,31.4,122.2
"ERI","1995",NA,72.6,30.5,114.4
"ERI","1996",NA,68.6,29.6,107.2
"ERI","1997",NA,64.9,28.8,100.8
"ERI","1998",NA,61.7,28.1,95
"ERI","1999",NA,58.7,27.6,89.8
"ERI","2000",1280,56.1,27,85.2
"ERI","2001",1180,53.8,26.5,81.1
"ERI","2002",1130,51.6,26.1,77.3
"ERI","2003",1060,49.6,25.6,73.8
"ERI","2004",938,47.8,25.2,70.5
"ERI","2005",804,46.1,24.7,67.5
"ERI","2006",705,44.5,24.2,64.6
"ERI","2007",635,43,23.7,61.9
"ERI","2008",605,41.5,23.2,59.4
"ERI","2009",583,40.2,22.6,57.1
"ERI","2010",567,39,22.1,55.1
"ERI","2011",558,37.9,21.5,53.1
"ERI","2012",549,36.8,21.1,51.2
"ERI","2013",540,35.8,20.6,49.5
"ERI","2014",530,34.9,20.2,47.9
"ERI","2015",518,34,19.7,46.3
"ERI","2016",498,33.1,19.3,44.8
"ERI","2017",480,32.2,18.9,43.3
"ERI","2018",NA,31.3,18.5,41.9
"ERI","2019",NA,30.5,18.1,40.6
"ERI","2020",NA,29.7,17.7,39.3
"ERI","2021",NA,NA,NA,NA
"ESP","1960",NA,NA,NA,NA
"ESP","1961",NA,NA,NA,NA
"ESP","1962",NA,NA,NA,NA
"ESP","1963",NA,NA,NA,NA
"ESP","1964",NA,NA,NA,NA
"ESP","1965",NA,NA,NA,NA
"ESP","1966",NA,NA,NA,NA
"ESP","1967",NA,NA,NA,NA
"ESP","1968",NA,NA,NA,NA
"ESP","1969",NA,NA,NA,NA
"ESP","1970",NA,NA,NA,NA
"ESP","1971",NA,NA,NA,NA
"ESP","1972",NA,NA,NA,NA
"ESP","1973",NA,NA,NA,NA
"ESP","1974",NA,20,NA,23.6
"ESP","1975",NA,18.5,12.6,21.8
"ESP","1976",NA,17.1,11.9,20.2
"ESP","1977",NA,15.8,10.9,18.7
"ESP","1978",NA,14.5,10,17.3
"ESP","1979",NA,13.4,9.4,16
"ESP","1980",NA,12.4,8.9,14.9
"ESP","1981",NA,11.5,8.5,13.9
"ESP","1982",NA,10.8,8,13
"ESP","1983",NA,10.1,7.5,12.3
"ESP","1984",NA,9.6,6.9,11.7
"ESP","1985",NA,9.2,6.3,11.1
"ESP","1986",NA,8.8,5.9,10.7
"ESP","1987",NA,8.4,5.7,10.3
"ESP","1988",NA,8.1,5.4,9.9
"ESP","1989",NA,7.8,5.2,9.5
"ESP","1990",NA,7.4,4.9,9.1
"ESP","1991",NA,7.1,4.6,8.7
"ESP","1992",NA,6.7,4.4,8.3
"ESP","1993",NA,6.3,4.1,7.8
"ESP","1994",NA,5.9,3.9,7.4
"ESP","1995",NA,5.6,3.7,6.9
"ESP","1996",NA,5.2,3.4,6.5
"ESP","1997",NA,4.9,3.2,6.1
"ESP","1998",NA,4.7,3,5.8
"ESP","1999",NA,4.5,2.9,5.6
"ESP","2000",5,4.4,2.8,5.4
"ESP","2001",5,4.3,2.7,5.3
"ESP","2002",5,4.2,2.7,5.1
"ESP","2003",5,4.1,2.6,5
"ESP","2004",5,3.9,2.5,4.9
"ESP","2005",5,3.8,2.4,4.7
"ESP","2006",4,3.7,2.3,4.5
"ESP","2007",4,3.6,2.2,4.4
"ESP","2008",4,3.4,2.2,4.2
"ESP","2009",4,3.3,2.1,4
"ESP","2010",4,3.1,2.1,3.8
"ESP","2011",4,3,2.1,3.7
"ESP","2012",4,2.9,2.1,3.6
